Time (UTC),Open,High,Low,Close,Volume 
2015.04.23 05:00:00,0.77577,0.77645,0.77227,0.77372,29090.91
2015.04.23 09:00:00,0.7737,0.77396,0.77114,0.77261,28164.28
2015.04.23 13:00:00,0.77261,0.779,0.77225,0.77815,36936.56
2015.04.23 17:00:00,0.7781,0.77913,0.77755,0.77797,18250.64
2015.04.23 21:00:00,0.77801,0.77973,0.77717,0.77938,11733.39
2015.04.24 01:00:00,0.77938,0.77964,0.7765,0.77763,13821.86
2015.04.24 05:00:00,0.77763,0.78174,0.77713,0.77901,29807.84
2015.04.24 09:00:00,0.779,0.78202,0.77713,0.78044,29527.25
2015.04.24 13:00:00,0.78042,0.78413,0.77942,0.78152,34135.17
2015.04.24 17:00:00,0.78153,0.78301,0.78131,0.78299,10927.5
2015.04.26 21:00:00,0.78263,0.7838,0.78197,0.78255,11787.06
2015.04.27 01:00:00,0.78255,0.78359,0.78104,0.78176,12763.51
2015.04.27 05:00:00,0.78178,0.78337,0.7792,0.78123,27564.42
2015.04.27 09:00:00,0.78123,0.78252,0.78037,0.78126,24313.72
2015.04.27 13:00:00,0.78128,0.78727,0.781,0.78589,31331.47
2015.04.27 17:00:00,0.78591,0.78672,0.78474,0.78596,16525.4
2015.04.27 21:00:00,0.78595,0.78702,0.78345,0.78638,11400.7
2015.04.28 01:00:00,0.7864,0.78752,0.78595,0.78677,11570.72
2015.04.28 05:00:00,0.78678,0.79024,0.78661,0.78989,26782.89
2015.04.28 09:00:00,0.78989,0.79723,0.78971,0.79552,32161.67
2015.04.28 13:00:00,0.79552,0.80184,0.79524,0.80084,35758.01
2015.04.28 17:00:00,0.80085,0.80282,0.80054,0.80257,15989.85
2015.04.28 21:00:00,0.80264,0.80267,0.79886,0.80132,11867.46
2015.04.29 01:00:00,0.80129,0.80132,0.79799,0.79874,13723.71
2015.04.29 05:00:00,0.79874,0.80066,0.79853,0.79884,23734.38
2015.04.29 09:00:00,0.79883,0.80389,0.79771,0.80129,32067.17
2015.04.29 13:00:00,0.80129,0.80765,0.80085,0.80569,45455.06
2015.04.29 17:00:00,0.80568,0.80674,0.80086,0.80104,31154.92
2015.04.29 21:00:00,0.80104,0.80177,0.79812,0.80159,15133.07
2015.04.30 01:00:00,0.80164,0.80229,0.79838,0.79969,16887.34
2015.04.30 05:00:00,0.79967,0.79978,0.79311,0.79403,35844.03
2015.04.30 09:00:00,0.79399,0.79413,0.78916,0.79016,34805.09
2015.04.30 13:00:00,0.79016,0.79042,0.78638,0.78968,42059.41
2015.04.30 17:00:00,0.78968,0.79207,0.78917,0.79063,19571.94
2015.04.30 21:00:00,0.79068,0.79201,0.78843,0.78932,11497.76
2015.05.01 01:00:00,0.78933,0.79009,0.78746,0.78897,12152.26
2015.05.01 05:00:00,0.78896,0.79053,0.78643,0.78897,20579.89
2015.05.01 09:00:00,0.78897,0.79012,0.78502,0.78585,24744.41
2015.05.01 13:00:00,0.78586,0.78748,0.78039,0.7819,35374.53
2015.05.01 17:00:00,0.78192,0.78511,0.78183,0.7851,12993
2015.05.03 21:00:00,0.78355,0.78455,0.78099,0.78122,13281.16
2015.05.04 01:00:00,0.78122,0.78398,0.78031,0.78239,14173.89
2015.05.04 05:00:00,0.78239,0.78446,0.78181,0.78324,18058.37
2015.05.04 09:00:00,0.78324,0.78452,0.78236,0.78421,21148.19
2015.05.04 13:00:00,0.7842,0.78525,0.7831,0.78478,21993.33
2015.05.04 17:00:00,0.78476,0.78491,0.78343,0.78398,9008.68
2015.05.04 21:00:00,0.78407,0.78472,0.78354,0.78373,10491.56
2015.05.05 01:00:00,0.78373,0.79101,0.77905,0.7902,20055.55
2015.05.05 05:00:00,0.79014,0.79185,0.78613,0.78748,31487.04
2015.05.05 09:00:00,0.78747,0.79167,0.7864,0.79079,27210.1
2015.05.05 13:00:00,0.79077,0.79544,0.78902,0.7947,36396.26
2015.05.05 17:00:00,0.79472,0.79566,0.79334,0.79426,15601.96
2015.05.05 21:00:00,0.79429,0.79473,0.79194,0.79383,18178.21
2015.05.06 01:00:00,0.79382,0.79753,0.79259,0.79699,18084.04
2015.05.06 05:00:00,0.79698,0.79874,0.79537,0.79796,26576.95
2015.05.06 09:00:00,0.79797,0.80203,0.79669,0.80075,25244.01
2015.05.06 13:00:00,0.80096,0.80311,0.79724,0.79737,29840.85
2015.05.06 17:00:00,0.7974,0.79819,0.7964,0.797,17075.21
2015.05.06 21:00:00,0.797,0.79795,0.79506,0.79632,14802.34
2015.05.07 01:00:00,0.79634,0.80051,0.79243,0.79798,22110.15
2015.05.07 05:00:00,0.79798,0.79928,0.79343,0.79467,24937.31
2015.05.07 09:00:00,0.79466,0.7973,0.79368,0.79588,29641.15
2015.05.07 13:00:00,0.79587,0.79657,0.79062,0.79063,26504.3
2015.05.07 17:00:00,0.79062,0.79084,0.78907,0.79084,16720.88
2015.05.07 21:00:00,0.79085,0.79216,0.78886,0.78975,19235.68
2015.05.08 01:00:00,0.78975,0.79296,0.78642,0.79127,21832.54
2015.05.08 05:00:00,0.79125,0.79272,0.78929,0.79106,25208.82
2015.05.08 09:00:00,0.79106,0.7949,0.78766,0.79395,33224.89
2015.05.08 13:00:00,0.79399,0.79688,0.78848,0.79206,31760.71
2015.05.08 17:00:00,0.79205,0.79365,0.79127,0.79354,12300.99
2015.05.10 21:00:00,0.79325,0.79339,0.7911,0.7915,15165.91
2015.05.11 01:00:00,0.79152,0.79155,0.78765,0.78918,16668.04
2015.05.11 05:00:00,0.78918,0.79133,0.78831,0.79028,25146.82
2015.05.11 09:00:00,0.79027,0.79108,0.7889,0.79082,23310.49
2015.05.11 13:00:00,0.79083,0.7923,0.78904,0.7901,27782.43
2015.05.11 17:00:00,0.7901,0.7918,0.78907,0.78916,13665.01
2015.05.11 21:00:00,0.78916,0.79042,0.7887,0.78915,11666.74
2015.05.12 01:00:00,0.78914,0.79317,0.78885,0.79271,13980.55
2015.05.12 05:00:00,0.79274,0.79579,0.79231,0.79579,30605.55
2015.05.12 09:00:00,0.79579,0.79939,0.7951,0.79671,32840.03
2015.05.12 13:00:00,0.79671,0.79918,0.79509,0.7984,29341.59
2015.05.12 17:00:00,0.79841,0.80004,0.79702,0.79774,14397.63
2015.05.12 21:00:00,0.79781,0.80104,0.7954,0.79928,14641.07
2015.05.13 01:00:00,0.79926,0.79965,0.79657,0.7977,15386.62
2015.05.13 05:00:00,0.79769,0.80115,0.7965,0.80022,25623.8
2015.05.13 09:00:00,0.80022,0.80975,0.79929,0.80878,33982
2015.05.13 13:00:00,0.80879,0.81247,0.80832,0.81131,36190.78
2015.05.13 17:00:00,0.81131,0.81192,0.80989,0.81133,15483.27
2015.05.13 21:00:00,0.81137,0.81295,0.8101,0.81226,14568.08
2015.05.14 01:00:00,0.81225,0.8164,0.81201,0.81241,18833.22
2015.05.14 05:00:00,0.81243,0.81384,0.80639,0.80761,34740.43
2015.05.14 09:00:00,0.80759,0.81257,0.8074,0.81171,36759.23
2015.05.14 13:00:00,0.81172,0.81361,0.80654,0.80918,32026.55
2015.05.14 17:00:00,0.80919,0.8092,0.80657,0.80827,18509.42
2015.05.14 21:00:00,0.80823,0.80898,0.80435,0.80535,14547.08
2015.05.15 01:00:00,0.80535,0.80682,0.80464,0.80567,14455.98
2015.05.15 05:00:00,0.80566,0.80653,0.80174,0.80187,27072.98
2015.05.15 09:00:00,0.80188,0.8024,0.79969,0.80023,19931.82
2015.05.15 13:00:00,0.80024,0.80629,0.79992,0.80406,27429.46
2015.05.15 17:00:00,0.80402,0.80506,0.8035,0.80381,9037.3
2015.05.17 21:00:00,0.80419,0.8053,0.8006,0.80104,13385.12
2015.05.18 01:00:00,0.80104,0.80246,0.80056,0.80216,9614.11
2015.05.18 05:00:00,0.80216,0.80296,0.79933,0.80123,20008.93
2015.05.18 09:00:00,0.80124,0.80169,0.79931,0.79958,19651.44
2015.05.18 13:00:00,0.79956,0.80111,0.7982,0.79982,21356.71
2015.05.18 17:00:00,0.79979,0.8008,0.79777,0.79926,11107.75
2015.05.18 21:00:00,0.79926,0.80004,0.79832,0.79885,10307.92
2015.05.19 01:00:00,0.79885,0.80013,0.79567,0.79914,17828.13
2015.05.19 05:00:00,0.79912,0.80109,0.79676,0.79729,25274.24
2015.05.19 09:00:00,0.7973,0.79785,0.79251,0.79316,23414.31
2015.05.19 13:00:00,0.79317,0.79449,0.79071,0.79132,26475.8
2015.05.19 17:00:00,0.79131,0.79202,0.79091,0.79154,10122.63
2015.05.19 21:00:00,0.79154,0.79241,0.78987,0.79122,13287.77
2015.05.20 01:00:00,0.79121,0.79354,0.79065,0.79195,10748.11
2015.05.20 05:00:00,0.79195,0.79297,0.78846,0.78966,24773.98
2015.05.20 09:00:00,0.78965,0.79129,0.78891,0.79074,20336.14
2015.05.20 13:00:00,0.79072,0.79072,0.78695,0.78843,25301.86
2015.05.20 17:00:00,0.78843,0.79155,0.78619,0.78765,24976.08
2015.05.20 21:00:00,0.78759,0.78936,0.78668,0.78891,9744.11
2015.05.21 01:00:00,0.78891,0.79095,0.78777,0.79087,12563.15
2015.05.21 05:00:00,0.79087,0.79138,0.78834,0.79109,23058.31
2015.05.21 09:00:00,0.79111,0.79111,0.78678,0.7869,20656.47
2015.05.21 13:00:00,0.78692,0.78932,0.78672,0.78876,23495.15
2015.05.21 17:00:00,0.78875,0.78973,0.78856,0.78965,12219.31
2015.05.21 21:00:00,0.78966,0.79104,0.78899,0.79103,9561.91
2015.05.22 01:00:00,0.79103,0.79284,0.7906,0.79186,12396.2
2015.05.22 05:00:00,0.79186,0.79322,0.78994,0.79005,17707.47
2015.05.22 09:00:00,0.79005,0.7905,0.7832,0.78397,23142.09
2015.05.22 13:00:00,0.78397,0.78397,0.78186,0.78246,25325.36
2015.05.22 17:00:00,0.78234,0.78364,0.78111,0.78324,10950.46
2015.05.24 21:00:00,0.78281,0.78378,0.78042,0.78089,9032.91
2015.05.25 01:00:00,0.7809,0.7831,0.78081,0.7829,12027.77
2015.05.25 05:00:00,0.78289,0.78332,0.78166,0.78291,13633.83
2015.05.25 09:00:00,0.78292,0.78403,0.78279,0.78302,9795.93
2015.05.25 13:00:00,0.78301,0.78357,0.78236,0.78284,7893.63
2015.05.25 17:00:00,0.78285,0.7831,0.78233,0.7826,11304.95
2015.05.25 21:00:00,0.78262,0.78321,0.78131,0.78195,8977.42
2015.05.26 01:00:00,0.78195,0.78401,0.78142,0.78314,8236.26
2015.05.26 05:00:00,0.78316,0.78332,0.7773,0.77842,25980.37
2015.05.26 09:00:00,0.77835,0.78082,0.77547,0.77566,23414.9
2015.05.26 13:00:00,0.77563,0.77661,0.77347,0.77442,25902.03
2015.05.26 17:00:00,0.77443,0.77501,0.77279,0.77369,11149.2
2015.05.26 21:00:00,0.7737,0.77501,0.7729,0.77459,6416.49
2015.05.27 01:00:00,0.77459,0.77545,0.77261,0.77497,11281.3
2015.05.27 05:00:00,0.77491,0.77693,0.77335,0.77451,21126.06
2015.05.27 09:00:00,0.7745,0.77481,0.76924,0.76962,22276.14
2015.05.27 13:00:00,0.76967,0.77339,0.76915,0.77101,25664.66
2015.05.27 17:00:00,0.77101,0.77361,0.77037,0.77304,12018.27
2015.05.27 21:00:00,0.77333,0.7747,0.77245,0.77458,9466.72
2015.05.28 01:00:00,0.77459,0.77614,0.76718,0.76889,19606.36
2015.05.28 05:00:00,0.76891,0.77132,0.76652,0.76766,25425.47
2015.05.28 09:00:00,0.76766,0.76766,0.76265,0.76394,26160.36
2015.05.28 13:00:00,0.76395,0.76482,0.76182,0.76445,26347.16
2015.05.28 17:00:00,0.76446,0.76569,0.76414,0.76501,13186.88
2015.05.28 21:00:00,0.76518,0.76636,0.76442,0.76526,10152.72
2015.05.29 01:00:00,0.76522,0.76748,0.76432,0.7666,12637.46
2015.05.29 05:00:00,0.76657,0.76705,0.76471,0.76528,20318.77
2015.05.29 09:00:00,0.76528,0.76653,0.76368,0.76393,24987.03
2015.05.29 13:00:00,0.76393,0.76647,0.76299,0.76541,28494.37
2015.05.29 17:00:00,0.76541,0.76636,0.76424,0.76468,9236.9
2015.05.31 21:00:00,0.76408,0.76552,0.76373,0.76478,9273.49
2015.06.01 01:00:00,0.76475,0.7664,0.7631,0.766,13163.58
2015.06.01 05:00:00,0.766,0.7669,0.76455,0.76464,20001.68
2015.06.01 09:00:00,0.76461,0.76511,0.76249,0.76448,21953
2015.06.01 13:00:00,0.76449,0.76607,0.75987,0.76039,26067.17
2015.06.01 17:00:00,0.76039,0.7611,0.76002,0.76074,11062.25
2015.06.01 21:00:00,0.76072,0.76305,0.76046,0.76245,11327.05
2015.06.02 01:00:00,0.76245,0.76851,0.76221,0.76756,19339.36
2015.06.02 05:00:00,0.76756,0.77096,0.76715,0.76868,25833.46
2015.06.02 09:00:00,0.76863,0.77028,0.76674,0.76857,30659.01
